geneID	geneName
15373	g24131.t3	CRB_DROME
15374	g24131.t3	CRB_DROME
15375	g24131.t3	CRB_DROME
15376	g24131.t3	CRB_DROME
15377	g24131.t3	CRB_DROME
15378	g24131.t3	CRB_DROME
15379	g24131.t3	CRB_DROME
15380	g24131.t3	CRB_DROME
15381	g24131.t3	CRB_DROME
15382	g24131.t3	CRB_DROME
15383	g24131.t3	CRB_DROME
15384	g24133.t1	PGBD4_HUMAN
15385	g24134.t1	PGBD4_HUMAN
15386	g24134.t2	PGBD4_HUMAN
15387	g24135.t1	DAB2P_MOUSE
15388	g24135.t2	DAB2P_HUMAN
15389	g24142.t1	DNA2_ACAPL
15390	g24143.t1	MTR1A_HUMAN
15391	g24144.t1	PHP14_PIG
15392	g24145.t1	TRI45_BOVIN
15393	g24147.t1	EHMT2_MOUSE
15394	g24148.t1	CAC1S_RAT
15395	g24148.t2	CAC1C_CAVPO
15396	g24148.t3	CAC1S_RAT
15397	g24148.t4	CAC1C_CAVPO
15398	g24148.t5	CAC1A_APIME
15399	g24148.t6	CAC1S_RAT
15400	g24148.t7	CAC1C_CAVPO
15401	g24148.t8	CAC1C_CAVPO
15402	g24151.t1	HMCN1_HUMAN
15403	g24151.t1	HMCN1_HUMAN
15404	g24151.t1	HMCN1_HUMAN
15405	g24151.t2	HMCN1_MOUSE
15406	g24151.t2	HMCN1_MOUSE
15407	g24151.t2	HMCN1_MOUSE
15408	g24152.t1	RPAP2_PONAB
15409	g24153.t1	GFI1_RAT
15410	g24154.t1	CADN_ACRMI
15411	g24154.t1	CADN_ACRMI
15412	g24154.t1	CADN_ACRMI
15413	g24157.t1	FBP1_STRPU
15414	g24157.t1	FBP1_STRPU
15415	g24157.t1	FBP1_STRPU
15416	g24157.t1	FBP1_STRPU
15417	g24157.t1	FBP1_STRPU
15418	g24157.t1	FBP1_STRPU
15419	g24157.t1	FBP1_STRPU
15420	g24157.t1	FBP1_STRPU
15421	g24157.t1	FBP1_STRPU
15422	g24157.t1	FBP1_STRPU
15423	g24157.t1	FBP1_STRPU
15424	g24158.t1	FBP1_STRPU
15425	g24158.t1	FBP1_STRPU
15426	g24158.t1	FBP1_STRPU
15427	g24159.t1	FAT1_HUMAN
15428	g24159.t2	FAT1_HUMAN
15429	g24160.t1	TBA1_DROME
15430	g24161.t1	DPOE3_PONAB
15431	g24163.t1	RPGF1_HUMAN
15432	g24164.t1	STEEP_XENTR
15433	g24166.t1	RNC_HUMAN
15434	g24167.t1	RNC_HUMAN
15435	g24170.t1	TRPG_DROME
15436	g24170.t1	TRPG_DROME
15437	g13533.t1	DAW1_BOVIN
15438	g13534.t1	GRT1A_DANRE
15439	g13535.t1	FXR1_RAT
15440	g13536.t1	T2FB_HUMAN
15441	g13538.t1	RNF13_BOVIN
15442	g13538.t2	RNF13_PONAB
15443	g13538.t2	RNF13_PONAB
15444	g13539.t1	RBP2_DROME
15445	g13539.t1	RBP2_DROME
15446	g13539.t1	RBP2_DROME
15447	g13539.t1	RBP2_DROME
15448	g13539.t1	RBP2_DROME
15449	g13539.t1	RBP2_DROME
15450	g13539.t1	RBP2_DROME
15451	g13539.t1	RBP2_DROME
15452	g13539.t1	RBP2_DROME
15453	g13540.t1	RBP2_HUMAN
15454	g13543.t1	FND3A_MOUSE
15455	g13546.t1	UNC80_MOUSE
15456	g13546.t1	UNC80_MOUSE
15457	g13546.t1	UNC80_MOUSE
15458	g13546.t1	UNC80_MOUSE
15459	g13546.t2	UNC80_MOUSE
15460	g13546.t2	UNC80_MOUSE
15461	g13546.t2	UNC80_MOUSE
15462	g13546.t2	UNC80_MOUSE
15463	g13546.t3	UNC80_MOUSE
15464	g13546.t3	UNC80_MOUSE
15465	g13546.t3	UNC80_MOUSE
15466	g13546.t3	UNC80_MOUSE
15467	g13546.t4	UNC80_MOUSE
15468	g13546.t4	UNC80_MOUSE
15469	g13546.t4	UNC80_MOUSE
15470	g13546.t4	UNC80_MOUSE
15471	g13546.t5	UNC80_HUMAN
15472	g13546.t6	UNC80_HUMAN
15473	g13547.t1	PCY1A_HUMAN
15474	g13548.t1	ARX_DANRE
15475	g13549.t1	DPOLA_HUMAN
15476	g13550.t1	DPOLA_XENLA
15477	g13551.t1	DPOLA_MOUSE
15478	g13552.t1	EBPL_MOUSE
15479	g13554.t1	GCYB2_RAT
15480	g13556.t1	GUC2G_RAT
15481	g13557.t1	PIN4_DANRE
15482	g13558.t1	GPAM1_PONAB
15483	g13559.t1	GP180_XENLA
15484	g13564.t1	LAC1_FOMSC
15485	g13566.t1	GAL2B_DANRE
15486	g13576.t1	ARMC3_HUMAN
15487	g13576.t1	ARMC3_HUMAN
15488	g13577.t1	ARMC3_HUMAN
15489	g13578.t1	UXS1_PONAB
15490	g13580.t1	PGBD4_HUMAN
15491	g13581.t1	PEX1_CRIGR
15492	g13581.t1	PEX1_CRIGR
15493	g13582.t1	PEX1_CRIGR
15494	g13583.t1	RPP38_BOVIN
15495	g13584.t1	RNH2B_XENLA
15496	g13588.t1	FSP1_TAEGU
15497	g13589.t1	FSP1_TAEGU
15498	g13590.t1	XFIN_XENLA
15499	g13590.t1	XFIN_XENLA
15500	g13592.t1	S19A3_MACFA
15501	g13593.t1	A16L1_MOUSE
15502	g13594.t1	GAPR1_HUMAN
15503	g13594.t1	GAPR1_HUMAN
15504	g13596.t1	KCD21_HUMAN
15505	g13597.t1	KCTD6_DANRE
15506	g13598.t1	KCD21_MOUSE
15507	g13599.t1	KCD21_MOUSE
15508	g13600.t1	KCTD6_HUMAN
15509	g13601.t1	KCTD6_DANRE
15510	g13602.t1	KCD21_MOUSE
15511	g13603.t1	KCTD6_DANRE
15512	g13604.t1	KCD21_MOUSE
15513	g13604.t1	KCD21_MOUSE
15514	g13605.t1	LHPL6_DANRE
15515	g13606.t1	FA43A_HUMAN
15516	g13615.t1	ZIC4_XENLA
15517	g13619.t1	CO4A2_ASCSU
15518	g13620.t1	COLL2_MIMIV
15519	g13622.t1	CO4A2_ASCSU
15520	g13623.t1	DCNL1_CHICK
15521	g13625.t1	RHBL4_MOUSE
15522	g13626.t1	SELTB_DANRE
15523	g13629.t1	MRP5_HUMAN
15524	g13629.t1	MRP5_HUMAN
15525	g13635.t1	PAR1_ROSHC
15526	g13640.t1	MD12L_HUMAN
15527	g13640.t2	MD12L_HUMAN
15528	g13642.t1	MED12_DANRE
15529	g13643.t1	SYMM_TAKRU
15530	g13644.t1	H4_STRPU
15531	g13645.t1	H3_STRDR
15532	g13646.t1	GP161_MOUSE
15533	g13647.t1	H2A_ASTRU
15534	g13648.t1	H2B_ASTRU
15535	g13650.t1	H2B_ASTRU
15536	g13651.t1	H2A_ASTRU
15537	g13653.t1	RFX4_HUMAN
15538	g13654.t1	NADA_APLKU
15539	g13655.t1	KL24A_DANRE
15540	g13658.t1	COG3_HUMAN
15541	g13659.t1	PARL_MOUSE
15542	g13660.t1	IFT81_MOUSE
15543	g13660.t1	IFT81_MOUSE
15544	g13661.t1	IFT81_RAT
15545	g13666.t1	NT5D3_MOUSE
15546	g13667.t1	VWA8_DANRE
15547	g13681.t1	UGGG1_RAT
15548	g13681.t2	UGGG1_RAT
15549	g13686.t1	RSF1_HUMAN
15550	g13687.t1	RSF1_HUMAN
15551	g13688.t1	MPU1_MOUSE
15552	g13689.t1	PARG_DROME
15553	g13691.t1	TMCO3_MOUSE
15554	g13692.t1	PCID2_HUMAN
15555	g13693.t1	SPRY7_BOVIN
15556	g13694.t1	PMVK_BOVIN
15557	g13695.t1	TLL1_DANRE
15558	g13699.t1	TLL2_XENLA
15559	g13699.t1	TLL2_XENLA
15560	g13699.t1	TLL2_XENLA
15561	g13700.t1	LRC63_HUMAN
15562	g13702.t1	AAAD_RABIT
15563	g13703.t1	AAAD_RABIT
15564	g13704.t1	NCEH1_HUMAN
15565	g13705.t1	NCEH1_HUMAN
15566	g13706.t1	AAAD_BOVIN
15567	g13707.t1	EMSY_DANRE
15568	g13709.t1	PACRG_BOVIN
15569	g13711.t1	ILEU_XENTR
15570	g13712.t1	ILEU_XENLA
15571	g13714.t1	ILEU_XENLA
15572	g13715.t1	ILEU_XENLA
15573	g13717.t1	GR101_LYMST
15574	g13719.t1	TPP2_HUMAN
15575	g13719.t2	TPP2_HUMAN
15576	g13720.t1	TFDP1_MOUSE
15577	g13721.t1	DNJC3_BOVIN
15578	g13725.t1	GRM8_HUMAN
15579	g13729.t1	GRM3_PONAB
15580	g13730.t1	LTOR4_DANRE
15581	g13731.t1	TPC14_DANRE
15582	g13732.t1	GDPD5_MOUSE
15583	g13733.t1	NCK2_HUMAN
15584	g13735.t1	ENOX1_MOUSE
15585	g13737.t1	CENPI_CHICK
15586	g13738.t1	CENPI_CHICK
15587	g13739.t1	GH38_ORYSJ
15588	g13740.t1	GH33_ARATH
15589	g13744.t1	CDC16_HUMAN
15590	g13746.t1	AKA14_RAT
15591	g13747.t1	TMTC4_MOUSE
15592	g13747.t2	TMTC4_MOUSE
15593	g13747.t3	TMTC4_MOUSE
15594	g13748.t1	TMTC4_MOUSE
15595	g13749.t1	HEBP1_XENLA
15596	g13750.t1	MOGT1_BOVIN
15597	g13751.t1	MOGT1_BOVIN
15598	g13752.t1	MOGT1_BOVIN
15599	g13754.t1	MOGT2_MOUSE
15600	g13755.t1	TCAB1_MOUSE
15601	g13756.t1	MPI_BOVIN
15602	g13757.t1	SUCB1_PIG
15603	g13758.t1	P2R3B_HUMAN
15604	g13762.t1	P2R3A_HUMAN
15605	g13765.t1	MSL2_HUMAN
15606	g13766.t1	PCCB_BOVIN
15607	g13768.t1	DZI1L_RAT
15608	g13768.t2	DZI1L_RAT
15609	g13768.t3	DZI1L_RAT
15610	g13769.t1	CE295_MOUSE
15611	g13770.t1	AOFB_BOVIN
15612	g13770.t2	AOFB_MOUSE
15613	g13770.t3	AOFB_MOUSE
15614	g13771.t1	ERCC5_HUMAN
15615	g13771.t1	ERCC5_HUMAN
15616	g13772.t1	DKC1_HUMAN
15617	g13774.t1	NADA_APLCA
15618	g13779.t1	PSMD1_CHICK
15619	g13780.t1	COG7_BOVIN
15620	g13781.t1	RENR_BOVIN
15621	g13784.t1	BCOR_MOUSE
15622	g13785.t1	MRP5_RAT
15623	g13785.t1	MRP5_RAT
15624	g13786.t1	SL9A6_HUMAN
15625	g13788.t1	DHX33_HUMAN
15626	g13789.t1	ADRB2_BOVIN
15627	g13790.t1	UDB17_HUMAN
15628	g13791.t1	CGT_HUMAN
15629	g13792.t1	UDB17_HUMAN
15630	g13793.t1	UDB17_HUMAN
15631	g13794.t1	UD2C1_RABIT
15632	g13796.t1	UDB15_HUMAN
15633	g13798.t1	CE034_BOVIN
15634	g13799.t1	CE034_RAT
15635	g13800.t1	RUBIC_HUMAN
15636	g13801.t1	RUBIC_MOUSE
15637	g13801.t2	RUBIC_HUMAN
15638	g13804.t1	NR2E1_MOUSE
15639	g13804.t1	NR2E1_MOUSE
15640	g13805.t1	F124A_XENLA
15641	g13806.t1	CEP19_XENTR
15642	g13807.t1	BIVM_XENTR
15643	g13808.t1	MOT14_MOUSE
15644	g13811.t1	NXPE1_RABIT
15645	g13815.t1	GAL2B_DANRE
15646	g13819.t1	CNTRB_HUMAN
15647	g13820.t1	U2AFL_MOUSE
15648	g13823.t1	RASA3_HUMAN
15649	g13826.t1	ASI1C_DANRE
15650	g13827.t1	NOE1_CHICK
15651	g13828.t1	NOE1_CHICK
15652	g13837.t1	YRD6_CAEEL
15653	g13838.t1	YRD6_CAEEL
15654	g13840.t1	AGRL3_HUMAN
15655	g13843.t1	NXPE3_HUMAN
15656	g13847.t1	GC76C_DROME
15657	g13849.t1	SR140_HUMAN
15658	g13850.t1	STAG1_HUMAN
15659	g13850.t2	STAG1_HUMAN
15660	g13852.t1	MRP5_HUMAN
15661	g13854.t1	MRP5_MOUSE
15662	g13855.t1	MRP5_HUMAN
15663	g13856.t1	MRP5_HUMAN
15664	g13857.t1	MRP5_HUMAN
15665	g13858.t1	IPO5_MOUSE
15666	g13859.t1	IPO5_MOUSE
15667	g13860.t1	IPO5_MOUSE
15668	g13862.t1	UBP11_HUMAN
15669	g13866.t1	NKAPL_HUMAN
15670	g13868.t1	STK25_MOUSE
15671	g13870.t1	XRRA1_HUMAN
15672	g13870.t1	XRRA1_HUMAN
15673	g13873.t1	DJC15_MOUSE
15674	g13875.t1	PAOX_MOUSE
15675	g13879.t1	CHLE_PANTT
15676	g13881.t1	ASIC5_MOUSE
15677	g13882.t1	ASIC2_RAT
15678	g13882.t2	ASIC2_RAT
15679	g13882.t3	ASIC2_RAT
15680	g13883.t1	ASI1C_DANRE
15681	g13883.t1	ASI1C_DANRE
15682	g13886.t1	ASIC1_RAT
15683	g13887.t1	ASIC2_RAT
15684	g13892.t1	PTGR1_BOVIN
15685	g13895.t1	PTGR1_BOVIN
15686	g13898.t1	PTGR1_BOVIN
15687	g13899.t1	PTGR1_BOVIN
15688	g13900.t1	REN3B_DANRE
15689	g13901.t1	MCCA_HUMAN
15690	g13902.t1	MIY4B_HUMAN
15691	g13903.t1	PTGR1_BOVIN
15692	g13905.t1	UD15_HUMAN
15693	g13910.t1	RB_CHICK
15694	g13911.t1	RB_HUMAN
15695	g13913.t1	ARGLA_DANRE
15696	g13915.t1	PDC10_CHICK
15697	g13916.t1	INT6_MOUSE
15698	g13916.t2	INT6_HUMAN
15699	g13918.t1	FIS1_BOVIN
15700	g13920.t1	ZN300_HUMAN
15701	g13920.t1	ZN300_HUMAN
15702	g13920.t1	ZN300_HUMAN
15703	g13920.t1	ZN300_HUMAN
15704	g13920.t1	ZN300_HUMAN
15705	g13920.t1	ZN300_HUMAN
15706	g13920.t1	ZN300_HUMAN
15707	g13920.t1	ZN300_HUMAN
15708	g13920.t1	ZN300_HUMAN
15709	g13920.t1	ZN300_HUMAN
15710	g13921.t1	RPB1_HUMAN
15711	g13922.t1	RPB1_MOUSE
15712	g13925.t1	NLGN3_MOUSE
15713	g13926.t1	NLGNX_HUMAN
15714	g13928.t1	GLPK5_MOUSE
15715	g13929.t1	GLPK5_XENLA
15716	g13931.t1	LAMP1_CRIGR
15717	g13932.t1	GO45_MOUSE
15718	g13933.t1	RBMX_DANRE
15719	g13933.t2	RBMX_DANRE
15720	g13933.t3	RBMX_DANRE
15721	g13934.t1	CCNC_XENLA
15722	g13935.t1	HMT_BACSU
15723	g13936.t1	NHLC3_MOUSE
15724	g13937.t1	RBP2_PANTR
15725	g13937.t1	RBP2_PANTR
15726	g13937.t1	RBP2_PANTR
15727	g13937.t1	RBP2_PANTR
15728	g13937.t2	RBP2_PANTR
15729	g13937.t2	RBP2_PANTR
15730	g13937.t2	RBP2_PANTR
15731	g13937.t2	RBP2_PANTR
15732	g13937.t3	RBP2_PANTR
15733	g13937.t3	RBP2_PANTR
15734	g13937.t3	RBP2_PANTR
15735	g13937.t3	RBP2_PANTR
15736	g13939.t1	RBP2_BOVIN
15737	g13940.t1	RBP2_PANTR
15738	g13940.t1	RBP2_PANTR
15739	g13940.t1	RBP2_PANTR
15740	g13940.t1	RBP2_PANTR
15741	g13940.t1	RBP2_PANTR
15742	g13940.t1	RBP2_PANTR
15743	g13940.t1	RBP2_PANTR
15744	g13940.t1	RBP2_PANTR
15745	g13940.t1	RBP2_PANTR
15746	g13940.t1	RBP2_PANTR
15747	g13942.t1	RGPD1_HUMAN
15748	g13942.t1	RGPD1_HUMAN
15749	g13942.t1	RGPD1_HUMAN
15750	g13942.t1	RGPD1_HUMAN
15751	g13942.t1	RGPD1_HUMAN
15752	g13942.t1	RGPD1_HUMAN
15753	g13943.t1	RGPD1_HUMAN
15754	g13943.t1	RGPD1_HUMAN
15755	g13943.t1	RGPD1_HUMAN
15756	g13943.t1	RGPD1_HUMAN
15757	g13943.t1	RGPD1_HUMAN
15758	g13943.t1	RGPD1_HUMAN
15759	g13943.t1	RGPD1_HUMAN
15760	g13943.t1	RGPD1_HUMAN
15761	g13943.t1	RGPD1_HUMAN
15762	g13943.t1	RGPD1_HUMAN
15763	g13944.t1	RBP2_MOUSE
15764	g13944.t1	RBP2_MOUSE
15765	g13944.t1	RBP2_MOUSE
15766	g13944.t1	RBP2_MOUSE
15767	g13945.t1	TRI56_HUMAN
15768	g13946.t1	GPC5_HUMAN
15769	g13948.t1	M4K4_HUMAN
15770	g13948.t1	M4K4_HUMAN
15771	g13948.t2	M4K4_HUMAN
15772	g13948.t2	M4K4_HUMAN
15773	g13948.t3	M4K4_HUMAN
15774	g13948.t3	M4K4_HUMAN
15775	g13951.t1	HTK16_HYDVU
15776	g13956.t1	AGRL3_HUMAN
15777	g13957.t1	LIMS1_HUMAN
15778	g13958.t1	SUIS_RABIT
15779	g13958.t1	SUIS_RABIT
15780	g13958.t2	SUIS_RABIT
15781	g13958.t2	SUIS_RABIT
15782	g13959.t1	SUIS_HUMAN
15783	g13959.t1	SUIS_HUMAN
15784	g13960.t1	SUIS_RABIT
15785	g13960.t1	SUIS_RABIT
15786	g13962.t1	PLPL4_HUMAN
15787	g13963.t1	ATG3_DANRE
15788	g13964.t1	ARRB1_HUMAN
15789	g13964.t2	ARRB1_HUMAN
15790	g13966.t1	SP130_CHICK
15791	g13967.t1	MED11_XENLA
15792	g13969.t1	SHP2A_DANRE
15793	g13970.t1	ACADV_BOVIN
15794	g13971.t1	ARHG7_RAT
15795	g13971.t2	ARHG7_MOUSE
15796	g13971.t3	ARHG7_RAT
15797	g13972.t1	ABCC9_MOUSE
15798	g13972.t2	ABCC9_MOUSE
15799	g13974.t1	R213A_DANRE
15800	g13982.t1	FGT1_ARATH
15801	g13982.t1	FGT1_ARATH
15802	g13984.t1	SL9A1_MOUSE
15803	g13984.t2	SL9A3_HUMAN
15804	g13987.t1	MOT12_MOUSE
15805	g13988.t1	SKY_DROME
15806	g13991.t1	TSN7_HUMAN
15807	g13992.t1	TMLH_CHICK
15808	g13993.t1	TTC14_HUMAN
15809	g13994.t1	RL8_XENLA
15810	g13995.t1	CELR1_HUMAN
15811	g13998.t1	AT1B1_RHIMB
15812	g13999.t1	AT1B1_ANGAN
15813	g14001.t1	DGKD_MOUSE
15814	g14001.t1	DGKD_MOUSE
15815	g14001.t1	DGKD_MOUSE
15816	g14003.t1	DGKD_MOUSE
15817	g14004.t1	TERT_BOVIN
15818	g14004.t2	TERT_BOVIN
15819	g14006.t1	TERT_HUMAN
15820	g14007.t1	MYO16_HUMAN
15821	g14008.t1	IF4A2_CHICK
15822	g14009.t1	RFC4_MOUSE
15823	g14011.t1	CHST1_RAT
15824	g14012.t1	DDX3Y_PONAB
15825	g14012.t2	DDX3Y_PONAB
15826	g14012.t3	DDX3Y_PONAB
15827	g14015.t1	EFGM_HUMAN
15828	g14017.t1	FGT1_ARATH
15829	g14017.t1	FGT1_ARATH
15830	g14033.t1	ZN250_HUMAN
15831	g14033.t1	ZN250_HUMAN
15832	g14033.t1	ZN250_HUMAN
15833	g14033.t1	ZN250_HUMAN
15834	g14033.t1	ZN250_HUMAN
15835	g14034.t1	ZN675_HUMAN
15836	g14034.t1	ZN675_HUMAN
15837	g14034.t1	ZN675_HUMAN
15838	g14034.t1	ZN675_HUMAN
15839	g14036.t1	CX058_HUMAN
15840	g14037.t1	IFT80_RAT
15841	g14038.t1	IFT80_RAT
15842	g14039.t3	MBNL1_MOUSE
15843	g14039.t4	MBNL1_CHICK
15844	g14039.t5	MBN2A_TAKRU
15845	g14041.t1	AT11B_HUMAN
15846	g14048.t1	GCC2_MOUSE
15847	g14050.t1	EIF2A_XENLA
15848	g14051.t1	RN168_XENLA
15849	g14052.t1	PELP1_XENLA
15850	g14055.t1	NCKX4_HUMAN
15851	g14056.t1	NCKX4_MOUSE
15852	g14057.t1	SHOX_HUMAN
15853	g14058.t1	TM256_BUFGR
15854	g14061.t1	NTCP2_HUMAN
15855	g14068.t1	S35A5_XENLA
15856	g14069.t1	HRH2_MOUSE
15857	g14076.t1	PAR1_ROSHC
15858	g14076.t2	PAR1_ROSHC
15859	g14077.t1	PLS2_BOVIN
15860	g14079.t1	COG6_BOVIN
15861	g14080.t1	KTHY_DANRE
15862	g14081.t1	ATG4B_CHICK
15863	g14082.t1	LIPT2_DANRE
15864	g14084.t1	INT4_HUMAN
15865	g14085.t1	INT4_XENLA
15866	g14086.t1	CF300_XENTR
15867	g14087.t1	CP2U1_RAT
15868	g14090.t1	BCS1_XENLA
15869	g14092.t1	CAN5_HUMAN
15870	g14093.t1	CAN5_HUMAN
15871	g14094.t1	NALD2_MOUSE
15872	g14095.t1	ZNHI1_HUMAN
15873	g14096.t1	GPP2_ARATH
15874	g14097.t1	ECT2_HUMAN
15875	g14098.t1	YAP1_ORYLA
15876	g14098.t1	YAP1_ORYLA
15877	g14098.t2	YAP1_ORYLA
15878	g14098.t2	YAP1_ORYLA
15879	g14101.t1	CEP63_CHICK
15880	g14102.t1	H2B_ASTRU
15881	g14103.t1	H2A_ASTRU
15882	g14105.t1	TIE2_BOVIN
15883	g14106.t1	LRP6_MOUSE
15884	g14106.t1	LRP6_MOUSE
15885	g14106.t1	LRP6_MOUSE
15886	g14106.t1	LRP6_MOUSE
15887	g14108.t1	PAK3_RAT
15888	g14110.t1	NADA_APLKU
15889	g14111.t1	UD12_MOUSE
15890	g14112.t1	GR101_LYMST
15891	g14116.t1	CSMD3_HUMAN
15892	g14117.t1	FARP1_CHICK
15893	g14117.t2	FARP1_CHICK
15894	g14118.t1	FARP1_RAT
15895	g14118.t2	FARP1_RAT
15896	g14119.t1	ASCC1_MOUSE
15897	g14128.t1	MMGT2_MOUSE
15898	g14129.t1	KMCP1_RAT
15899	g14130.t1	PAR12_MOUSE
15900	g14131.t1	PAR12_HUMAN
15901	g14132.t1	LRCH3_HUMAN
15902	g14132.t2	LRCH1_FELCA
15903	g14132.t3	LRCH3_HUMAN
15904	g14132.t3	LRCH3_HUMAN
15905	g14132.t4	LRCH1_FELCA
15906	g14133.t1	DRC9_BOVIN
15907	g14134.t1	RL35A_CAEEL
15908	g14136.t1	LAC1_FOMSC
15909	g14137.t1	LAC3_THACU
15910	g14138.t1	RBM18_DANRE
15911	g14146.t1	ACES_HUMAN
15912	g14182.t1	FBX36_HUMAN
15913	g14183.t1	KDM6A_MOUSE
15914	g14183.t1	KDM6A_MOUSE
15915	g14184.t1	KDM6A_HUMAN
15916	g14185.t1	ACH10_RAT
15917	g14186.t1	COMA1_HUMAN
15918	g14187.t1	CTSRD_MACFA
15919	g14188.t1	MIPEP_PONAB
15920	g14189.t1	AAAD_RABIT
15921	g14190.t1	NCEH1_BOVIN
15922	g14191.t1	AAAD_RABIT
15923	g14193.t1	RCBT1_HUMAN
15924	g14195.t1	ANPRC_RAT
15925	g14196.t1	HARB1_RAT
15926	g14197.t1	ANPRB_BOVIN
15927	g14197.t2	ANPRB_HUMAN
15928	g14197.t3	ANPRB_HUMAN
15929	g14199.t1	ACES_FELCA
15930	g14199.t2	ACES_MOUSE
15931	g14199.t2	ACES_MOUSE
15932	g14206.t1	RAP2A_PONAB
15933	g14207.t1	MED14_HUMAN
15934	g14208.t1	K1328_MOUSE
15935	g14209.t1	FUCTA_DROME
15936	g14211.t1	S22FL_XENLA
15937	g14212.t1	S22FL_XENLA
15938	g14213.t1	DYT2B_HUMAN
15939	g14215.t1	MCF2L_HUMAN
15940	g14215.t2	MCF2L_HUMAN
15941	g14215.t3	MCF2L_HUMAN
15942	g14215.t4	MCF2L_HUMAN
15943	g14215.t5	MCF2L_RAT
15944	g14217.t1	ORCT_DROME
15945	g14218.t1	PPM1L_MOUSE
15946	g14219.t1	ADT3_BOVIN
15947	g14220.t1	HMGCL_PONAB
15948	g14221.t1	PRKX_HUMAN
15949	g14222.t1	MFSD1_MOUSE
15950	g14223.t1	MFSD1_BOVIN
15951	g14224.t1	TOPK_DANRE
15952	g14226.t1	BAP18_BOVIN
15953	g14227.t1	RAC1_STIJA
15954	g14228.t1	KALM_HUMAN
15955	g14228.t2	KALM_HUMAN
15956	g14229.t1	ANMY1_MOUSE
15957	g14230.t1	QOR_PIG
15958	g14231.t1	RBX2_HUMAN
15959	g14232.t1	TBL1R_MOUSE
15960	g14234.t1	NDK7_MOUSE
15961	g14235.t1	H6S1A_DANRE
15962	g14237.t1	DIK2A_XENTR
15963	g14238.t1	DOCK9_MOUSE
15964	g14239.t1	DOCK9_HUMAN
15965	g14239.t1	DOCK9_HUMAN
15966	g14239.t2	DOCK9_HUMAN
15967	g14239.t2	DOCK9_HUMAN
15968	g14239.t3	DOCK9_HUMAN
15969	g14239.t3	DOCK9_HUMAN
15970	g14241.t1	RRAGA_RAT
15971	g14242.t1	GPC6_MOUSE
15972	g14244.t1	MOT12_XENTR
15973	g14245.t1	MOT4_CHICK
15974	g14247.t1	RAB6_DROME
15975	g14247.t2	RAB6A_PONAB
15976	g14249.t1	ACSL4_HUMAN
15977	g14250.t1	WDR73_DANRE
15978	g14251.t1	TSSK2_HUMAN
15979	g14252.t1	ANR39_BOVIN
15980	g14254.t1	ASIC1_OPSTA
15981	g14259.t1	ASI1C_DANRE
15982	g14260.t1	ASIC1_OPSTA
15983	g14261.t1	ASI4A_DANRE
15984	g14262.t1	BRC3L_MOUSE
15985	g14263.t1	BRCC3_SALSA
15986	g14264.t1	COMD2_HUMAN
15987	g14268.t1	NEUR1_BOVIN
15988	g14273.t1	FMO5_MOUSE
15989	g14274.t1	CAB39_HUMAN
15990	g14275.t1	MO25_DROME
15991	g14276.t1	RYK_MOUSE
15992	g14277.t1	RYK_MOUSE
15993	g14278.t1	PBIR1_RAT
15994	g14280.t1	GSHR_MOUSE
15995	g14281.t1	AMERL_PONAB
15996	g14282.t1	ICLN_CANLF
15997	g14284.t1	TM164_HUMAN
15998	g14285.t1	MCM7B_XENLA
15999	g14287.t1	MCM7_BOVIN
16000	g14288.t1	CSKP_HUMAN
16001	g14288.t2	CSKP_HUMAN
16002	g14289.t1	G3ST2_PIG
16003	g14291.t1	RDH8_BOVIN
16004	g14292.t1	TSSP_MOUSE
16005	g14293.t1	MED4_DANRE
16006	g14294.t1	IF4E2_HUMAN
16007	g14296.t1	PLS3_RAT
16008	g14309.t1	THAP4_BOVIN
16009	g14310.t1	GCP3_XENLA
16010	g14310.t2	GCP3_XENLA
16011	g14311.t1	GCP3_MOUSE
16012	g14315.t1	PAO7_ORYSJ
16013	g14316.t1	SMC4_XENLA
16014	g14317.t1	SDHF2_CULQU
16015	g14318.t1	DHR12_BOVIN
16016	g14319.t1	ADT3_BOVIN
16017	g14324.t1	C1QT4_HUMAN
16018	g14326.t1	GLYG_RABIT
16019	g14326.t1	GLYG_RABIT
16020	g14327.t1	WDR53_HUMAN
16021	g14328.t1	MRP4_RAT
16022	g14329.t1	MRP4_MOUSE
16023	g14332.t1	TRIM2_BOVIN
16024	g14337.t1	MYO7A_AEDAE
16025	g14337.t1	MYO7A_AEDAE
16026	g14339.t1	UN93A_XENLA
16027	g14340.t1	GBUA_PSEAE
16028	g14342.t1	ACER3_HUMAN
16029	g14345.t1	NUFP1_MOUSE
16030	g14346.t1	NCBP2_IXOSC
16031	g14349.t1	DLG2_HUMAN
16032	g14355.t1	CP2U1_HUMAN
16033	g14356.t1	TPPC1_RAT
16034	g14357.t1	FLNA_MOUSE
16035	g14357.t1	FLNA_MOUSE
16036	g14357.t1	FLNA_MOUSE
16037	g14357.t1	FLNA_MOUSE
16038	g14357.t1	FLNA_MOUSE
16039	g14357.t1	FLNA_MOUSE
16040	g14357.t2	FLNA_DROME
16041	g14357.t2	FLNA_DROME
16042	g14358.t1	FLNA_DROME
16043	g14358.t1	FLNA_DROME
16044	g14359.t1	MYO7A_AEDAE
16045	g14359.t2	MYO7A_AEDAE
16046	g14360.t1	MYO7A_MOUSE
16047	g14361.t1	TAF9_HUMAN
