geneID	geneName
g341.t1	S35B3_MOUSE
g342.t1	ERG1_HUMAN
g343.t1	ELP3_CHICK
g344.t1	RSPO3_HUMAN
g345.t1	VIAAT_XENTR
g346.t1	PLC_LISMO
g350.t1	CTL1_XENLA
g350.t2	CTL1_XENLA
g351.t1	CHDH_RAT
g355.t1	OX2R_RAT
g356.t1	NDUS5_PONPY
g358.t1	RIOK1_HUMAN
g360.t1	AGRD1_HUMAN
g361.t1	ENT1_SCHPO
g361.t1	ENT1_SCHPO
g361.t1	ENT1_SCHPO
g362.t1	MYL9_BOVIN
g363.t1	BPAC_BURMA
g363.t1	BPAC_BURMA
g363.t1	BPAC_BURMA
g366.t1	PDE7A_MOUSE
g370.t1	ARMC1_BOVIN
g371.t1	EIF3I_HUMAN
g373.t1	GRB1L_MOUSE
g373.t1	GRB1L_MOUSE
g375.t1	TGS1_RAT
g378.t1	SX17A_XENTR
g385.t1	MCPH1_MACFA
g385.t1	MCPH1_MACFA
g386.t1	CP46A_HUMAN
g390.t1	TRI56_BOVIN
g391.t1	CP46A_HUMAN
g392.t1	E41L3_HUMAN
g393.t1	PPM1G_MACFA
g393.t1	PPM1G_MACFA
g393.t2	PPM1G_BOVIN
g393.t2	PPM1G_BOVIN
g394.t1	NRBP_PONAB
g397.t1	ADRB2_MACMU
g399.t1	EFR3B_DANRE
g401.t1	PTHD3_MOUSE
g402.t1	DLGP5_HUMAN
g402.t2	DLGP5_HUMAN
g404.t1	HMCN1_HUMAN
g408.t1	HMCN1_MOUSE
g408.t1	HMCN1_MOUSE
g408.t1	HMCN1_MOUSE
g410.t1	DCOR_BOVIN
g411.t1	DCOR_BOVIN
g422.t1	DISP1_DANRE
g423.t1	CHSTC_XENLA
g425.t1	R10B2_HUMAN
g427.t1	CM2CA_XENLA
g444.t1	DCOR_RAT
g445.t1	DCOR_TRYBB
g449.t1	CCM2_DANRE
g450.t1	GCM_DROME
g455.t1	C2D2A_HUMAN
g462.t1	CP2U1_HUMAN
g463.t1	PGGHG_CHICK
g464.t1	PGGHG_DANRE
g468.t1	SC5AC_HUMAN
g469.t1	ACKMT_HUMAN
g470.t1	SC5A8_DANRE
g471.t1	NOL10_DANRE
g472.t1	NOL10_XENLA
g477.t1	MSRE_RABIT
g478.t1	FCN1_RAT
g478.t1	FCN1_RAT
g479.t1	STR6L_MOUSE
g479.t2	STR6L_MOUSE
g479.t3	STR6L_MOUSE
g479.t4	STR6L_MOUSE
g480.t1	UBE2W_MOUSE
g481.t1	C2D1A_MOUSE
g482.t1	OXDD_MOUSE
g485.t1	YSD2_CAEEL
g486.t1	ROCK2_PIG
g486.t2	ROCK2_PIG
g486.t3	ROCK2_PIG
g490.t1	SGK3_RAT
g492.t1	NXPE2_MOUSE
g494.t1	UD2B9_MACFA
g497.t1	ZN227_BOVIN
g497.t1	ZN227_BOVIN
g497.t1	ZN227_BOVIN
g497.t1	ZN227_BOVIN
g497.t1	ZN227_BOVIN
g497.t1	ZN227_BOVIN
g499.t1	L3BPB_DANRE
g502.t1	SVEP1_RAT
g502.t1	SVEP1_RAT
g502.t1	SVEP1_RAT
g502.t1	SVEP1_RAT
g502.t1	SVEP1_RAT
g502.t1	SVEP1_RAT
g502.t1	SVEP1_RAT
g502.t1	SVEP1_RAT
g502.t1	SVEP1_RAT
g502.t1	SVEP1_RAT
g503.t1	PTER_RAT
g509.t1	RS21_PIG
g510.t1	TAF2_MOUSE
g510.t2	TAF2_MOUSE
g511.t1	TAF2_HUMAN
g514.t1	TDRD1_MOUSE
g514.t1	TDRD1_MOUSE
g514.t1	TDRD1_MOUSE
g514.t1	TDRD1_MOUSE
g518.t1	NOG2_MOUSE
g519.t1	PYR1_SQUAC
g525.t1	MUSC_HUMAN
g531.t1	DTNB_HUMAN
g533.t1	DTNB_RAT
g533.t2	DTNB_HUMAN
g541.t1	PARI_HUMAN
g542.t1	TSAP1_HUMAN
g543.t1	FCN1_RAT
g543.t2	FCN2_HUMAN
g545.t1	NXPE3_HUMAN
g546.t1	HINT3_MOUSE
g549.t1	IF172_DANRE
g550.t1	FCN1_MOUSE
g551.t1	XKR6_TETNG
g552.t1	TDH_BOVIN
g553.t1	CA2D3_RAT
g554.t1	CBPM_MOUSE
g555.t1	KREM2_HUMAN
g558.t1	MOT3_CHICK
g562.t1	AGRD1_BOVIN
g563.t1	YCF2E_CAEEL
g568.t1	LAP4A_MACFA
g569.t1	NFYC_RAT
g570.t1	EOLA1_MOUSE
g576.t1	NPAL2_HUMAN
g577.t1	PXL2B_SALSA
g579.t1	GCKR_XENLA
g580.t1	SRC42_DROME
g581.t1	HDAC1_STRPU
g582.t1	LYPA2_HUMAN
g584.t1	LYPA1_HUMAN
g585.t1	IF2A_CHICK
g586.t1	RTF2_BOVIN
g587.t1	SMAP2_CHICK
g588.t1	SEPR_THESR
g589.t1	LTV1_XENLA
g590.t1	S17A9_MOUSE
g591.t1	CSN5_HUMAN
g592.t1	B4GT6_RAT
g594.t1	DAA11_XENTR
g595.t1	TKB1_STRPU
g596.t1	TKB1_STRPU
g597.t1	STPG1_XENLA
g598.t1	RIR2_MOUSE
g602.t1	R1441_DANRE
g605.t1	PTHD3_MOUSE
g606.t1	GMHD_CAMJE
g607.t1	VPS28_BOVIN
g608.t1	ACT_CRAGI
g611.t1	SPO11_HUMAN
g615.t1	XKR6_HUMAN
g619.t1	ENDOU_HUMAN
g620.t1	DCC1_DANRE
g621.t1	DPTOR_HUMAN
g622.t1	ENDOU_PAROL
g623.t1	FCN1_HUMAN
g625.t1	FBCD1_XENTR
g626.t1	FCN2_PIG
g627.t1	PITH1_DANRE
g628.t1	RM15_XENLA
g633.t1	AP2B_MOUSE
g635.t1	UTP23_MOUSE
g640.t1	EIF3H_SALSA
g642.t1	SPSB3_XENTR
g644.t1	MARE1_RAT
g645.t1	PHAR2_RAT
g646.t1	GALE_BOVIN
g654.t1	RT4I1_DANRE
g655.t1	RS7_RAT
g656.t1	RNH1_MOUSE
g657.t1	ELOC_RAT
g658.t1	DEK_RAT
g659.t1	KLF10_RAT
g661.t1	DCOR_BOVIN
g668.t1	SAMH1_HUMAN
g671.t1	KCNB1_HUMAN
g674.t1	YES_CHICK
g675.t1	GUNA_BACPU
g676.t1	FCN1_PIG
g676.t2	FCN1_PIG
g676.t3	FCN1_PIG
g676.t4	FCN1_PIG
g679.t1	ZN271_PONAB
g679.t1	ZN271_PONAB
g679.t1	ZN271_PONAB
g679.t1	ZN271_PONAB
g679.t1	ZN271_PONAB
g684.t1	ARFRP_BOVIN
g687.t1	KHDR2_DANRE
g688.t1	ATAD2_HUMAN
g690.t1	WASC5_HUMAN
g691.t1	PDE2_CROAD
g691.t1	PDE2_CROAD
g691.t1	PDE2_CROAD
g692.t1	PDE_NAJAT
g693.t1	ASX_DROME
g695.t1	PXDN_MOUSE
g695.t2	PXDN_MOUSE
g696.t1	PXDN_HUMAN
g696.t1	PXDN_HUMAN
g698.t1	DDX24_HUMAN
g699.t1	CFAD_DICDI
g701.t1	FBX32_BOVIN
g702.t1	RS12_CHICK
g703.t1	NHL1_CAEEL
g703.t1	NHL1_CAEEL
g703.t1	NHL1_CAEEL
g703.t1	NHL1_CAEEL
g703.t1	NHL1_CAEEL
g704.t1	PRI2_HUMAN
g705.t1	MECR_DANRE
g706.t1	NOL4L_HUMAN
g706.t2	NOL4L_HUMAN
g706.t3	NOL4L_HUMAN
g709.t1	NOL4_HUMAN
g712.t1	XPO2_PAGMA
g713.t1	XPO2_DANRE
g714.t1	NU153_XENLA
g720.t1	AKR_CHICK
g721.t1	HARB1_RAT
g723.t1	MAK_HUMAN
g726.t1	RAB10_CHICK
g727.t1	RAB8B_BOVIN
g728.t1	RAB10_PONAB
g733.t1	STX12_HUMAN
g733.t2	STX12_HUMAN
g733.t3	STX12_HUMAN
g739.t1	NLS1_HUMAN
g746.t1	HEPHL_ACRMI
g746.t1	HEPHL_ACRMI
g746.t1	HEPHL_ACRMI
g746.t1	HEPHL_ACRMI
g746.t1	HEPHL_ACRMI
g750.t1	HEPHL_ACRMI
g750.t1	HEPHL_ACRMI
g750.t1	HEPHL_ACRMI
g750.t1	HEPHL_ACRMI
g751.t1	IFT52_MOUSE
g754.t1	F151B_HUMAN
g754.t2	F151B_HUMAN
g755.t1	SF3B5_HUMAN
g756.t1	RCC1_XENLA
g760.t1	HS3S5_MOUSE
g761.t1	PTER_DANRE
g762.t1	ECHD1_CHICK
g763.t1	RFA2B_XENLA
g764.t1	ACSA_MOUSE
g766.t1	ACSA_DROME
g767.t1	MPRB_PIG
g777.t1	PREB_HUMAN
g778.t1	PPR42_XENLA
g780.t1	AHI1_HUMAN
g782.t1	HGF_RAT
g782.t1	HGF_RAT
g783.t1	ENOF1_PONAB
g784.t1	ENOF1_XENLA
g785.t1	TPMT_RAT
g786.t1	BHE23_MOUSE
g789.t1	ALX_STRPU
g791.t1	CFA95_BOVIN
g792.t1	STX7_PONAB
g792.t2	STX7_PONAB
g793.t1	MOS_PATPE
g794.t1	SYCP2_MOUSE
g794.t2	SYCP2_MOUSE
g794.t3	SYCP2_MOUSE
g796.t1	RGS22_HUMAN
g796.t1	RGS22_HUMAN
g797.t1	PDE_NAJAT
g798.t1	ENPP3_BOVIN
g800.t1	MCA3_HUMAN
g805.t1	FCN2_HUMAN
g806.t1	FCN2_PIG
g815.t1	CHST9_HUMAN
g816.t1	PP1R8_MOUSE
g817.t1	TM14C_MOUSE
g818.t1	NSE1_XENLA
g819.t1	FBCDB_XENLA
g821.t1	AKA7G_MOUSE
g822.t1	LAMA2_MOUSE
g823.t1	5HT1B_GORGO
g823.t2	5HT1B_GORGO
g824.t1	LAMA2_HUMAN
g826.t1	TCEA2_HUMAN
g831.t1	ANR66_HUMAN
g832.t1	HBS1L_HUMAN
g833.t1	HBS1L_MOUSE
g836.t1	ANR29_DANRE
g838.t1	NCAH_DROME
g843.t1	LAMA_DROME
g843.t2	LAMA_DROME
g844.t1	LAMA4_HUMAN
g845.t1	IQAK1_MOUSE
g846.t1	YCF2E_CAEEL
g847.t1	FCN1_RAT
g849.t1	FCN1_RAT
g850.t1	ARFG1_HUMAN
g850.t1	ARFG1_HUMAN
g852.t1	YCF2E_CAEEL
g858.t1	GCY_STRPU
g859.t1	ENPP7_MOUSE
g860.t1	ENPP7_HUMAN
g862.t1	PDK1B_XENLA
g863.t1	STK35_MOUSE
g864.t1	STK35_MOUSE
g865.t1	STK35_MOUSE
g866.t1	ENPP7_MOUSE
g867.t1	ENPP7_RAT
g868.t1	KLH24_RAT
g869.t1	IQAK1_MOUSE
g869.t1	IQAK1_MOUSE
g870.t1	IQAK1_MOUSE
g871.t1	CANA_DROME
g872.t1	CAN5_RAT
g873.t1	PK1IP_DANRE
g874.t1	RAE1L_XENTR
g878.t1	RTEL1_DANRE
g879.t1	KLH21_RAT
g880.t1	TRFM_MOUSE
g885.t1	TRFM_MOUSE
g885.t1	TRFM_MOUSE
g896.t1	TRISR_DROME
g899.t1	TRISR_DROME
g901.t1	POL3_DROME
g904.t1	POL2_DROME
g911.t1	FCN2_HUMAN
g915.t1	FCN1_HUMAN
g920.t1	FCN2_PIG
g920.t2	FCN2_HUMAN
g6389.t1	OGRL1_HUMAN
g6390.t1	OGRL1_HUMAN
g6391.t1	ANXA7_BOVIN
g6392.t1	GABR1_HUMAN
g6393.t1	GABR2_RAT
g6394.t1	GABR1_MOUSE
g6395.t1	MYBB_XENLA
g6396.t1	CABIN_HUMAN
g6397.t1	CABIN_HUMAN
g6398.t1	CABIN_HUMAN
g6399.t1	LIMD2_RAT
g6399.t2	LIMD2_HUMAN
g6399.t3	LIMD2_HUMAN
g6399.t4	LIMD2_HUMAN
g6400.t1	SFRP5_BOVIN
g6401.t1	B4GN4_HUMAN
g6402.t1	S46A3_CHICK
g6412.t1	CHSTF_HUMAN
g6415.t1	FOLH1_RAT
g6418.t1	K2026_HUMAN
g6422.t1	TMED5_MOUSE
g6424.t1	BORA_MOUSE
g6427.t1	MLRP2_ACRMI
g6427.t1	MLRP2_ACRMI
g6427.t1	MLRP2_ACRMI
g6427.t1	MLRP2_ACRMI
g6427.t1	MLRP2_ACRMI
g6427.t1	MLRP2_ACRMI
g6427.t1	MLRP2_ACRMI
g6427.t1	MLRP2_ACRMI
g6427.t1	MLRP2_ACRMI
g6427.t1	MLRP2_ACRMI
g6427.t1	MLRP2_ACRMI
g6427.t1	MLRP2_ACRMI
g6427.t1	MLRP2_ACRMI
g6427.t1	MLRP2_ACRMI
g6427.t1	MLRP2_ACRMI
g6427.t1	MLRP2_ACRMI
g6427.t1	MLRP2_ACRMI
g6427.t1	MLRP2_ACRMI
g6427.t1	MLRP2_ACRMI
g6427.t1	MLRP2_ACRMI
g6427.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t1	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6428.t2	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6429.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t1	MLRP2_ACRMI
g6430.t2	MLRP2_ACRMI
g6430.t2	MLRP2_ACRMI
g6430.t2	MLRP2_ACRMI
g6430.t2	MLRP2_ACRMI
g6430.t2	MLRP2_ACRMI
g6430.t2	MLRP2_ACRMI
g6430.t2	MLRP2_ACRMI
g6430.t2	MLRP2_ACRMI
g6430.t2	MLRP2_ACRMI
g6430.t2	MLRP2_ACRMI
g6430.t2	MLRP2_ACRMI
g6430.t2	MLRP2_ACRMI
g6430.t2	MLRP2_ACRMI
g6430.t2	MLRP2_ACRMI
g6430.t2	MLRP2_ACRMI
g6430.t2	MLRP2_ACRMI
g6430.t2	MLRP2_ACRMI
g6430.t2	MLRP2_ACRMI
g6430.t2	MLRP2_ACRMI
g6430.t2	MLRP2_ACRMI
g6433.t1	MTHSD_BOVIN
g6434.t1	KISHA_CHICK
g6435.t1	EFC4A_DANRE
g6435.t2	EFC4A_DANRE
g6435.t3	EFC4B_HUMAN
g6435.t3	EFC4B_HUMAN
g6436.t1	DAAF1_DANRE
g6440.t1	ARF6_RAT
g6441.t1	VTC1A_DANRE
g6442.t1	PSMD2_MOUSE
g6443.t1	NCKP1_HUMAN
g6445.t1	MOB3B_BOVIN
g6446.t1	BAT1_HUMAN
g6447.t1	RF1ML_BOVIN
g6448.t1	CND3L_XENLA
g6449.t1	CNDD3_HUMAN
g6452.t1	HNF6_MOUSE
g6455.t1	ZN155_HUMAN
g6455.t1	ZN155_HUMAN
g6455.t1	ZN155_HUMAN
g6459.t1	CHSTE_DANRE
g6460.t1	CHSTE_DANRE
g6465.t1	ZN112_HUMAN
g6465.t1	ZN112_HUMAN
g6469.t1	CNOT4_HUMAN
g6470.t1	SCNM1_DANRE
g6471.t1	IDHC_MICME
g6472.t1	AATF_CHICK
g6473.t1	TBCD9_HUMAN
g6474.t1	DMBT1_HUMAN
g6474.t1	DMBT1_HUMAN
g6475.t1	C163A_CANLF
g6476.t1	FPPS_CHICK
g6477.t1	TGFA1_BOVIN
g6477.t2	TGFA1_BOVIN
g6479.t1	NHRF2_HUMAN
g6479.t1	NHRF2_HUMAN
g6479.t2	NHRF2_HUMAN
g6479.t2	NHRF2_HUMAN
g6480.t1	TYW2_RAT
g6481.t1	DNJC5_XENLA
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t1	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6483.t2	MLRP2_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6484.t1	MLRP1_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6486.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6487.t1	MLRP2_ACRMI
g6488.t1	GGLO_SCYTO
g6488.t2	GGLO_SCYTO
g6489.t1	PRS6A_MOUSE
g6491.t1	RL32_SPOFR
g6492.t1	SFRP4_HUMAN
g6493.t1	BET1_MOUSE
g6494.t1	DNMBP_HUMAN
g6496.t1	DNMBP_CANLF
g6496.t2	DNMBP_CANLF
g6497.t1	ACL6A_MOUSE
g6498.t1	G6PT1_HUMAN
g6499.t1	FBXL7_HUMAN
g6505.t1	PXMP4_RAT
g6507.t1	CHSTE_DANRE
g6508.t1	THIM_PONAB
g6518.t1	CPSF3_MOUSE
g6519.t1	HIKES_XENTR
g6520.t1	GWL_BOVIN
g6521.t1	GWL_DANRE
g6526.t1	M3K19_MOUSE
g6531.t1	PKHF2_CHICK
g6531.t2	PKHF2_CHICK
g6532.t1	RS11_RAT
g6535.t1	B3GT1_PONPY
g6536.t1	DIAC_RAT
g6537.t1	DIAC_RAT
g6538.t1	DMBT1_HUMAN
g6538.t1	DMBT1_HUMAN
g6538.t1	DMBT1_HUMAN
g6538.t1	DMBT1_HUMAN
g6538.t2	DMBT1_HUMAN
g6538.t2	DMBT1_HUMAN
g6538.t2	DMBT1_HUMAN
g6538.t2	DMBT1_HUMAN
g6540.t1	RASEF_MOUSE
g6542.t1	XRCC4_HUMAN
g6544.t1	BAT1_HUMAN
g6545.t1	CPSF3_HUMAN
g6547.t1	CPSF3_HUMAN
g6548.t1	P3H1_HUMAN
g6549.t1	SC65_RAT
g6550.t1	MINY1_DANRE
g6551.t1	PHF13_MOUSE
g6553.t1	RHG39_HUMAN
g6553.t2	RHG39_HUMAN
g6554.t1	RHG39_HUMAN
g6556.t1	DH12B_XENLA
g6557.t1	HSDL1_HUMAN
g6558.t1	S39AC_HUMAN
g6559.t1	ENT1_SCHPO
g6560.t1	DUS3_PONAB
g6561.t1	KRP95_STRPU
g6576.t1	EPS8_MOUSE
g6577.t1	ES8L2_HUMAN
g6578.t1	EPS8_HUMAN
g6585.t1	GR101_LYMST
g6587.t1	HYAL_LYTVA
g6587.t1	HYAL_LYTVA
g6587.t1	HYAL_LYTVA
g6587.t1	HYAL_LYTVA
g6590.t1	WFKN2_BOVIN
g6594.t1	UAP1_MOUSE
g6596.t1	VCIP1_RAT
g6598.t1	MFSD5_HUMAN
g6599.t1	RL15_RAT
g6604.t1	XRP2_MOUSE
g6605.t1	SPRY3_HUMAN
g6606.t1	RL12_RAT
g6607.t1	NSF1C_CHICK
g6608.t1	ANK3_RAT
g6608.t1	ANK3_RAT
g6608.t1	ANK3_RAT
g6608.t1	ANK3_RAT
g6610.t1	CTND2_HUMAN
g6610.t2	CTND2_HUMAN
g6610.t3	CTND2_HUMAN
g6610.t4	CTND2_HUMAN
g6610.t5	CTND2_HUMAN
g6611.t1	CPTP_DANRE
g6624.t1	TENR_HUMAN
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
